country_code,country,year,indicator_code,indicator,value,imputed,abs_change,pct_change,avg_annual_change
KOR,"Korea, Rep.",2010,SE.TER.ENRR,matricula_terciaria_bruta_pct,96.405,True,3.52,3.69,0.153
KOR,"Korea, Rep.",2011,SE.TER.ENRR,matricula_terciaria_bruta_pct,96.83,False,3.52,3.69,0.153
KOR,"Korea, Rep.",2012,SE.TER.ENRR,matricula_terciaria_bruta_pct,97.54,False,3.52,3.69,0.153
KOR,"Korea, Rep.",2013,SE.TER.ENRR,matricula_terciaria_bruta_pct,96.88,False,3.52,3.69,0.153
KOR,"Korea, Rep.",2014,SE.TER.ENRR,matricula_terciaria_bruta_pct,96.54,False,3.52,3.69,0.153
KOR,"Korea, Rep.",2015,SE.TER.ENRR,matricula_terciaria_bruta_pct,97.12,False,3.52,3.69,0.153
KOR,"Korea, Rep.",2016,SE.TER.ENRR,matricula_terciaria_bruta_pct,97.2,False,3.52,3.69,0.153
KOR,"Korea, Rep.",2017,SE.TER.ENRR,matricula_terciaria_bruta_pct,97.83,False,3.52,3.69,0.153
KOR,"Korea, Rep.",2018,SE.TER.ENRR,matricula_terciaria_bruta_pct,97.96,False,3.52,3.69,0.153
KOR,"Korea, Rep.",2019,SE.TER.ENRR,matricula_terciaria_bruta_pct,98.06,False,3.52,3.69,0.153
KOR,"Korea, Rep.",2020,SE.TER.ENRR,matricula_terciaria_bruta_pct,98.89,False,3.52,3.69,0.153
KOR,"Korea, Rep.",2021,SE.TER.ENRR,matricula_terciaria_bruta_pct,98.65,False,3.52,3.69,0.153
KOR,"Korea, Rep.",2022,SE.TER.ENRR,matricula_terciaria_bruta_pct,97.96,False,3.52,3.69,0.153
KOR,"Korea, Rep.",2023,SE.TER.ENRR,matricula_terciaria_bruta_pct,98.85,False,3.52,3.69,0.153
MEX,Mexico,2000,SE.ADT.LITR.ZS,alfabetizacao_adultos_pct,91.46,True,4.98,5.45,0.217
MEX,Mexico,2001,SE.ADT.LITR.ZS,alfabetizacao_adultos_pct,91.46,False,4.98,5.45,0.217
MEX,Mexico,2002,SE.ADT.LITR.ZS,alfabetizacao_adultos_pct,92.47,False,4.98,5.45,0.217
MEX,Mexico,2003,SE.ADT.LITR.ZS,alfabetizacao_adultos_pct,91.86,False,4.98,5.45,0.217
MEX,Mexico,2004,SE.ADT.LITR.ZS,alfabetizacao_adultos_pct,92.31,False,4.98,5.45,0.217
MEX,Mexico,2005,SE.ADT.LITR.ZS,alfabetizacao_adultos_pct,92.48666666666666,True,4.98,5.45,0.217
MEX,Mexico,2006,SE.ADT.LITR.ZS,alfabetizacao_adultos_pct,92.66333333333334,True,4.98,5.45,0.217
MEX,Mexico,2007,SE.ADT.LITR.ZS,alfabetizacao_adultos_pct,92.84,False,4.98,5.45,0.217
MEX,Mexico,2008,SE.ADT.LITR.ZS,alfabetizacao_adultos_pct,92.47,False,4.98,5.45,0.217
MEX,Mexico,2009,SE.ADT.LITR.ZS,alfabetizacao_adultos_pct,93.13,False,4.98,5.45,0.217
MEX,Mexico,2010,SE.ADT.LITR.ZS,alfabetizacao_adultos_pct,93.41,False,4.98,5.45,0.217
MEX,Mexico,2011,SE.ADT.LITR.ZS,alfabetizacao_adultos_pct,92.71,False,4.98,5.45,0.217
MEX,Mexico,2012,SE.ADT.LITR.ZS,alfabetizacao_adultos_pct,93.43,False,4.98,5.45,0.217
MEX,Mexico,2013,SE.ADT.LITR.ZS,alfabetizacao_adultos_pct,94.09,False,4.98,5.45,0.217
MEX,Mexico,2014,SE.ADT.LITR.ZS,alfabetizacao_adultos_pct,93.69,False,4.98,5.45,0.217
MEX,Mexico,2015,SE.ADT.LITR.ZS,alfabetizacao_adultos_pct,94.5,False,4.98,5.45,0.217
MEX,Mexico,2016,SE.ADT.LITR.ZS,alfabetizacao_adultos_pct,94.72,False,4.98,5.45,0.217
MEX,Mexico,2017,SE.ADT.LITR.ZS,alfabetizacao_adultos_pct,94.60666666666668,True,4.98,5.45,0.217
MEX,Mexico,2018,SE.ADT.LITR.ZS,alfabetizacao_adultos_pct,94.49333333333333,True,4.98,5.45,0.217
MEX,Mexico,2019,SE.ADT.LITR.ZS,alfabetizacao_adultos_pct,94.38,False,4.98,5.45,0.217
MEX,Mexico,2020,SE.ADT.LITR.ZS,alfabetizacao_adultos_pct,95.6,False,4.98,5.45,0.217
MEX,Mexico,2021,SE.ADT.LITR.ZS,alfabetizacao_adultos_pct,94.97,False,4.98,5.45,0.217
MEX,Mexico,2022,SE.ADT.LITR.ZS,alfabetizacao_adultos_pct,95.59,False,4.98,5.45,0.217
MEX,Mexico,2023,SE.ADT.LITR.ZS,alfabetizacao_adultos_pct,96.44,False,4.98,5.45,0.217
MEX,Mexico,2000,SE.XPD.TOTL.GD.ZS,gasto_publico_educacao_pct_pib,0.0,False,5.2,,0.226
MEX,Mexico,2001,SE.XPD.TOTL.GD.ZS,gasto_publico_educacao_pct_pib,0.0,False,5.2,,0.226
MEX,Mexico,2002,SE.XPD.TOTL.GD.ZS,gasto_publico_educacao_pct_pib,0.0,False,5.2,,0.226
MEX,Mexico,2003,SE.XPD.TOTL.GD.ZS,gasto_publico_educacao_pct_pib,0.0,False,5.2,,0.226
MEX,Mexico,2004,SE.XPD.TOTL.GD.ZS,gasto_publico_educacao_pct_pib,0.0,False,5.2,,0.226
MEX,Mexico,2005,SE.XPD.TOTL.GD.ZS,gasto_publico_educacao_pct_pib,0.0,False,5.2,,0.226
MEX,Mexico,2006,SE.XPD.TOTL.GD.ZS,gasto_publico_educacao_pct_pib,0.0,False,5.2,,0.226
MEX,Mexico,2007,SE.XPD.TOTL.GD.ZS,gasto_publico_educacao_pct_pib,0.12,True,5.2,,0.226
MEX,Mexico,2008,SE.XPD.TOTL.GD.ZS,gasto_publico_educacao_pct_pib,0.24,False,5.2,,0.226
MEX,Mexico,2009,SE.XPD.TOTL.GD.ZS,gasto_publico_educacao_pct_pib,0.48,False,5.2,,0.226
MEX,Mexico,2010,SE.XPD.TOTL.GD.ZS,gasto_publico_educacao_pct_pib,0.29,False,5.2,,0.226
MEX,Mexico,2011,SE.XPD.TOTL.GD.ZS,gasto_publico_educacao_pct_pib,1.84,False,5.2,,0.226
MEX,Mexico,2012,SE.XPD.TOTL.GD.ZS,gasto_publico_educacao_pct_pib,1.6,False,5.2,,0.226
MEX,Mexico,2013,SE.XPD.TOTL.GD.ZS,gasto_publico_educacao_pct_pib,1.85,False,5.2,,0.226
MEX,Mexico,2014,SE.XPD.TOTL.GD.ZS,gasto_publico_educacao_pct_pib,1.76,False,5.2,,0.226
MEX,Mexico,2015,SE.XPD.TOTL.GD.ZS,gasto_publico_educacao_pct_pib,2.57,False,5.2,,0.226
MEX,Mexico,2016,SE.XPD.TOTL.GD.ZS,gasto_publico_educacao_pct_pib,3.27,True,5.2,,0.226
MEX,Mexico,2017,SE.XPD.TOTL.GD.ZS,gasto_publico_educacao_pct_pib,3.97,False,5.2,,0.226
MEX,Mexico,2018,SE.XPD.TOTL.GD.ZS,gasto_publico_educacao_pct_pib,3.6,False,5.2,,0.226
MEX,Mexico,2019,SE.XPD.TOTL.GD.ZS,gasto_publico_educacao_pct_pib,3.97,False,5.2,,0.226
MEX,Mexico,2020,SE.XPD.TOTL.GD.ZS,gasto_publico_educacao_pct_pib,3.87,False,5.2,,0.226
MEX,Mexico,2021,SE.XPD.TOTL.GD.ZS,gasto_publico_educacao_pct_pib,4.35,False,5.2,,0.226
MEX,Mexico,2022,SE.XPD.TOTL.GD.ZS,gasto_publico_educacao_pct_pib,5.2,False,5.2,,0.226
MEX,Mexico,2023,SE.XPD.TOTL.GD.ZS,gasto_publico_educacao_pct_pib,5.2,True,5.2,,0.226
MEX,Mexico,2000,SE.PRM.ENRR,matricula_primaria_bruta_pct,97.4,False,8.35,8.57,0.363
MEX,Mexico,2001,SE.PRM.ENRR,matricula_primaria_bruta_pct,97.76,False,8.35,8.57,0.363
MEX,Mexico,2002,SE.PRM.ENRR,matricula_primaria_bruta_pct,97.36,False,8.35,8.57,0.363
MEX,Mexico,2003,SE.PRM.ENRR,matricula_primaria_bruta_pct,98.19,False,8.35,8.57,0.363
MEX,Mexico,2004,SE.PRM.ENRR,matricula_primaria_bruta_pct,98.91,False,8.35,8.57,0.363
MEX,Mexico,2005,SE.PRM.ENRR,matricula_primaria_bruta_pct,98.7,False,8.35,8.57,0.363
MEX,Mexico,2006,SE.PRM.ENRR,matricula_primaria_bruta_pct,98.97,False,8.35,8.57,0.363
MEX,Mexico,2007,SE.PRM.ENRR,matricula_primaria_bruta_pct,99.37,False,8.35,8.57,0.363
MEX,Mexico,2008,SE.PRM.ENRR,matricula_primaria_bruta_pct,99.9,False,8.35,8.57,0.363
MEX,Mexico,2009,SE.PRM.ENRR,matricula_primaria_bruta_pct,99.9,False,8.35,8.57,0.363
MEX,Mexico,2010,SE.PRM.ENRR,matricula_primaria_bruta_pct,100.34,False,8.35,8.57,0.363
MEX,Mexico,2011,SE.PRM.ENRR,matricula_primaria_bruta_pct,100.96,False,8.35,8.57,0.363
MEX,Mexico,2012,SE.PRM.ENRR,matricula_primaria_bruta_pct,101.01,False,8.35,8.57,0.363
MEX,Mexico,2013,SE.PRM.ENRR,matricula_primaria_bruta_pct,101.09,False,8.35,8.57,0.363
MEX,Mexico,2014,SE.PRM.ENRR,matricula_primaria_bruta_pct,101.16,False,8.35,8.57,0.363
MEX,Mexico,2015,SE.PRM.ENRR,matricula_primaria_bruta_pct,102.26,False,8.35,8.57,0.363
MEX,Mexico,2016,SE.PRM.ENRR,matricula_primaria_bruta_pct,103.09,False,8.35,8.57,0.363
MEX,Mexico,2017,SE.PRM.ENRR,matricula_primaria_bruta_pct,103.11,False,8.35,8.57,0.363
MEX,Mexico,2018,SE.PRM.ENRR,matricula_primaria_bruta_pct,102.85,False,8.35,8.57,0.363
MEX,Mexico,2019,SE.PRM.ENRR,matricula_primaria_bruta_pct,103.35,False,8.35,8.57,0.363
MEX,Mexico,2020,SE.PRM.ENRR,matricula_primaria_bruta_pct,103.87,False,8.35,8.57,0.363
MEX,Mexico,2021,SE.PRM.ENRR,matricula_primaria_bruta_pct,104.665,True,8.35,8.57,0.363
MEX,Mexico,2022,SE.PRM.ENRR,matricula_primaria_bruta_pct,105.46,False,8.35,8.57,0.363
MEX,Mexico,2023,SE.PRM.ENRR,matricula_primaria_bruta_pct,105.75,False,8.35,8.57,0.363
MEX,Mexico,2000,SE.SEC.ENRR,matricula_secundaria_bruta_pct,80.05,False,7.67,9.58,0.333
MEX,Mexico,2001,SE.SEC.ENRR,matricula_secundaria_bruta_pct,81.62,False,7.67,9.58,0.333
MEX,Mexico,2002,SE.SEC.ENRR,matricula_secundaria_bruta_pct,80.42,False,7.67,9.58,0.333
MEX,Mexico,2003,SE.SEC.ENRR,matricula_secundaria_bruta_pct,80.91,False,7.67,9.58,0.333
MEX,Mexico,2004,SE.SEC.ENRR,matricula_secundaria_bruta_pct,81.76,False,7.67,9.58,0.333
MEX,Mexico,2005,SE.SEC.ENRR,matricula_secundaria_bruta_pct,81.86,False,7.67,9.58,0.333
MEX,Mexico,2006,SE.SEC.ENRR,matricula_secundaria_bruta_pct,82.23,False,7.67,9.58,0.333
MEX,Mexico,2007,SE.SEC.ENRR,matricula_secundaria_bruta_pct,81.68,False,7.67,9.58,0.333
MEX,Mexico,2008,SE.SEC.ENRR,matricula_secundaria_bruta_pct,82.405,True,7.67,9.58,0.333
MEX,Mexico,2009,SE.SEC.ENRR,matricula_secundaria_bruta_pct,83.13,False,7.67,9.58,0.333
MEX,Mexico,2010,SE.SEC.ENRR,matricula_secundaria_bruta_pct,83.22,False,7.67,9.58,0.333
MEX,Mexico,2011,SE.SEC.ENRR,matricula_secundaria_bruta_pct,83.31,False,7.67,9.58,0.333
MEX,Mexico,2012,SE.SEC.ENRR,matricula_secundaria_bruta_pct,83.97,False,7.67,9.58,0.333
MEX,Mexico,2013,SE.SEC.ENRR,matricula_secundaria_bruta_pct,84.66,False,7.67,9.58,0.333
MEX,Mexico,2014,SE.SEC.ENRR,matricula_secundaria_bruta_pct,85.19,False,7.67,9.58,0.333
MEX,Mexico,2015,SE.SEC.ENRR,matricula_secundaria_bruta_pct,85.395,True,7.67,9.58,0.333
MEX,Mexico,2016,SE.SEC.ENRR,matricula_secundaria_bruta_pct,85.6,False,7.67,9.58,0.333
MEX,Mexico,2017,SE.SEC.ENRR,matricula_secundaria_bruta_pct,85.91,False,7.67,9.58,0.333
MEX,Mexico,2018,SE.SEC.ENRR,matricula_secundaria_bruta_pct,86.39,False,7.67,9.58,0.333
MEX,Mexico,2019,SE.SEC.ENRR,matricula_secundaria_bruta_pct,86.21,False,7.67,9.58,0.333
MEX,Mexico,2020,SE.SEC.ENRR,matricula_secundaria_bruta_pct,86.56,False,7.67,9.58,0.333
MEX,Mexico,2021,SE.SEC.ENRR,matricula_secundaria_bruta_pct,87.85,False,7.67,9.58,0.333
MEX,Mexico,2022,SE.SEC.ENRR,matricula_secundaria_bruta_pct,86.7,False,7.67,9.58,0.333
MEX,Mexico,2023,SE.SEC.ENRR,matricula_secundaria_bruta_pct,87.72,False,7.67,9.58,0.333
MEX,Mexico,2000,SE.TER.ENRR,matricula_terciaria_bruta_pct,35.84,False,7.4,20.65,0.322
MEX,Mexico,2001,SE.TER.ENRR,matricula_terciaria_bruta_pct,36.23,False,7.4,20.65,0.322
MEX,Mexico,2002,SE.TER.ENRR,matricula_terciaria_bruta_pct,36.43,False,7.4,20.65,0.322
MEX,Mexico,2003,SE.TER.ENRR,matricula_terciaria_bruta_pct,37.24,False,7.4,20.65,0.322
MEX,Mexico,2004,SE.TER.ENRR,matricula_terciaria_bruta_pct,37.56,False,7.4,20.65,0.322
MEX,Mexico,2005,SE.TER.ENRR,matricula_terciaria_bruta_pct,37.69,False,7.4,20.65,0.322
MEX,Mexico,2006,SE.TER.ENRR,matricula_terciaria_bruta_pct,37.85,False,7.4,20.65,0.322
MEX,Mexico,2007,SE.TER.ENRR,matricula_terciaria_bruta_pct,38.34,True,7.4,20.65,0.322
MEX,Mexico,2008,SE.TER.ENRR,matricula_terciaria_bruta_pct,38.83,False,7.4,20.65,0.322
MEX,Mexico,2009,SE.TER.ENRR,matricula_terciaria_bruta_pct,38.85,False,7.4,20.65,0.322
MEX,Mexico,2010,SE.TER.ENRR,matricula_terciaria_bruta_pct,39.72,False,7.4,20.65,0.322
MEX,Mexico,2011,SE.TER.ENRR,matricula_terciaria_bruta_pct,40.24,False,7.4,20.65,0.322
MEX,Mexico,2012,SE.TER.ENRR,matricula_terciaria_bruta_pct,40.77,False,7.4,20.65,0.322
MEX,Mexico,2013,SE.TER.ENRR,matricula_terciaria_bruta_pct,41.1,False,7.4,20.65,0.322
MEX,Mexico,2014,SE.TER.ENRR,matricula_terciaria_bruta_pct,40.77,False,7.4,20.65,0.322
MEX,Mexico,2015,SE.TER.ENRR,matricula_terciaria_bruta_pct,41.3,False,7.4,20.65,0.322
MEX,Mexico,2016,SE.TER.ENRR,matricula_terciaria_bruta_pct,41.53,False,7.4,20.65,0.322
MEX,Mexico,2017,SE.TER.ENRR,matricula_terciaria_bruta_pct,41.88,False,7.4,20.65,0.322
MEX,Mexico,2018,SE.TER.ENRR,matricula_terciaria_bruta_pct,42.21,False,7.4,20.65,0.322
MEX,Mexico,2019,SE.TER.ENRR,matricula_terciaria_bruta_pct,42.65,False,7.4,20.65,0.322
MEX,Mexico,2020,SE.TER.ENRR,matricula_terciaria_bruta_pct,43.47,False,7.4,20.65,0.322
MEX,Mexico,2021,SE.TER.ENRR,matricula_terciaria_bruta_pct,43.47,False,7.4,20.65,0.322
MEX,Mexico,2022,SE.TER.ENRR,matricula_terciaria_bruta_pct,43.24,False,7.4,20.65,0.322
MEX,Mexico,2023,SE.TER.ENRR,matricula_terciaria_bruta_pct,43.24,True,7.4,20.65,0.322
NGA,Nigeria,2000,SE.ADT.LITR.ZS,alfabetizacao_adultos_pct,56.68,False,6.92,12.21,0.301
NGA,Nigeria,2001,SE.ADT.LITR.ZS,alfabetizacao_adultos_pct,57.35,False,6.92,12.21,0.301
NGA,Nigeria,2002,SE.ADT.LITR.ZS,alfabetizacao_adultos_pct,57.63,False,6.92,12.21,0.301
NGA,Nigeria,2003,SE.ADT.LITR.ZS,alfabetizacao_adultos_pct,57.71,False,6.92,12.21,0.301
NGA,Nigeria,2004,SE.ADT.LITR.ZS,alfabetizacao_adultos_pct,59.08,False,6.92,12.21,0.301
NGA,Nigeria,2005,SE.ADT.LITR.ZS,alfabetizacao_adultos_pct,58.6,True,6.92,12.21,0.301
NGA,Nigeria,2006,SE.ADT.LITR.ZS,alfabetizacao_adultos_pct,58.12,False,6.92,12.21,0.301
NGA,Nigeria,2007,SE.ADT.LITR.ZS,alfabetizacao_adultos_pct,58.6,False,6.92,12.21,0.301
NGA,Nigeria,2008,SE.ADT.LITR.ZS,alfabetizacao_adultos_pct,58.97,False,6.92,12.21,0.301
NGA,Nigeria,2009,SE.ADT.LITR.ZS,alfabetizacao_adultos_pct,58.91,False,6.92,12.21,0.301
NGA,Nigeria,2010,SE.ADT.LITR.ZS,alfabetizacao_adultos_pct,59.59,False,6.92,12.21,0.301
NGA,Nigeria,2011,SE.ADT.LITR.ZS,alfabetizacao_adultos_pct,59.88,False,6.92,12.21,0.301
NGA,Nigeria,2012,SE.ADT.LITR.ZS,alfabetizacao_adultos_pct,60.27,False,6.92,12.21,0.301
NGA,Nigeria,2013,SE.ADT.LITR.ZS,alfabetizacao_adultos_pct,60.645,True,6.92,12.21,0.301
NGA,Nigeria,2014,SE.ADT.LITR.ZS,alfabetizacao_adultos_pct,61.02,False,6.92,12.21,0.301
NGA,Nigeria,2015,SE.ADT.LITR.ZS,alfabetizacao_adultos_pct,61.575,True,6.92,12.21,0.301
NGA,Nigeria,2016,SE.ADT.LITR.ZS,alfabetizacao_adultos_pct,62.13,False,6.92,12.21,0.301
NGA,Nigeria,2017,SE.ADT.LITR.ZS,alfabetizacao_adultos_pct,60.95,False,6.92,12.21,0.301
NGA,Nigeria,2018,SE.ADT.LITR.ZS,alfabetizacao_adultos_pct,61.16,False,6.92,12.21,0.301
NGA,Nigeria,2019,SE.ADT.LITR.ZS,alfabetizacao_adultos_pct,61.63,False,6.92,12.21,0.301
NGA,Nigeria,2020,SE.ADT.LITR.ZS,alfabetizacao_adultos_pct,62.13,False,6.92,12.21,0.301
NGA,Nigeria,2021,SE.ADT.LITR.ZS,alfabetizacao_adultos_pct,62.435,True,6.92,12.21,0.301
NGA,Nigeria,2022,SE.ADT.LITR.ZS,alfabetizacao_adultos_pct,62.74,False,6.92,12.21,0.301
NGA,Nigeria,2023,SE.ADT.LITR.ZS,alfabetizacao_adultos_pct,63.6,False,6.92,12.21,0.301
NGA,Nigeria,2000,SE.XPD.TOTL.GD.ZS,gasto_publico_educacao_pct_pib,0.0,False,4.17,,0.181
NGA,Nigeria,2001,SE.XPD.TOTL.GD.ZS,gasto_publico_educacao_pct_pib,0.0,False,4.17,,0.181
NGA,Nigeria,2002,SE.XPD.TOTL.GD.ZS,gasto_publico_educacao_pct_pib,0.0,False,4.17,,0.181
NGA,Nigeria,2003,SE.XPD.TOTL.GD.ZS,gasto_publico_educacao_pct_pib,0.0,False,4.17,,0.181
NGA,Nigeria,2004,SE.XPD.TOTL.GD.ZS,gasto_publico_educacao_pct_pib,0.0,True,4.17,,0.181
NGA,Nigeria,2005,SE.XPD.TOTL.GD.ZS,gasto_publico_educacao_pct_pib,0.0,False,4.17,,0.181
NGA,Nigeria,2006,SE.XPD.TOTL.GD.ZS,gasto_publico_educacao_pct_pib,0.0,False,4.17,,0.181
NGA,Nigeria,2007,SE.XPD.TOTL.GD.ZS,gasto_publico_educacao_pct_pib,0.0,False,4.17,,0.181
NGA,Nigeria,2008,SE.XPD.TOTL.GD.ZS,gasto_publico_educacao_pct_pib,0.0,False,4.17,,0.181
NGA,Nigeria,2009,SE.XPD.TOTL.GD.ZS,gasto_publico_educacao_pct_pib,0.0,False,4.17,,0.181
NGA,Nigeria,2010,SE.XPD.TOTL.GD.ZS,gasto_publico_educacao_pct_pib,0.0,False,4.17,,0.181
NGA,Nigeria,2011,SE.XPD.TOTL.GD.ZS,gasto_publico_educacao_pct_pib,0.0,False,4.17,,0.181
NGA,Nigeria,2012,SE.XPD.TOTL.GD.ZS,gasto_publico_educacao_pct_pib,0.0,False,4.17,,0.181
NGA,Nigeria,2013,SE.XPD.TOTL.GD.ZS,gasto_publico_educacao_pct_pib,0.0,False,4.17,,0.181
NGA,Nigeria,2014,SE.XPD.TOTL.GD.ZS,gasto_publico_educacao_pct_pib,0.0,False,4.17,,0.181
NGA,Nigeria,2015,SE.XPD.TOTL.GD.ZS,gasto_publico_educacao_pct_pib,0.0,True,4.17,,0.181
NGA,Nigeria,2016,SE.XPD.TOTL.GD.ZS,gasto_publico_educacao_pct_pib,0.0,False,4.17,,0.181
NGA,Nigeria,2017,SE.XPD.TOTL.GD.ZS,gasto_publico_educacao_pct_pib,0.3,False,4.17,,0.181
NGA,Nigeria,2018,SE.XPD.TOTL.GD.ZS,gasto_publico_educacao_pct_pib,0.54,False,4.17,,0.181
NGA,Nigeria,2019,SE.XPD.TOTL.GD.ZS,gasto_publico_educacao_pct_pib,1.34,False,4.17,,0.181
NGA,Nigeria,2020,SE.XPD.TOTL.GD.ZS,gasto_publico_educacao_pct_pib,1.83,False,4.17,,0.181
NGA,Nigeria,2021,SE.XPD.TOTL.GD.ZS,gasto_publico_educacao_pct_pib,2.345,True,4.17,,0.181
NGA,Nigeria,2022,SE.XPD.TOTL.GD.ZS,gasto_publico_educacao_pct_pib,2.86,False,4.17,,0.181
NGA,Nigeria,2023,SE.XPD.TOTL.GD.ZS,gasto_publico_educacao_pct_pib,4.17,False,4.17,,0.181
NGA,Nigeria,2000,SE.PRM.ENRR,matricula_primaria_bruta_pct,75.19,False,10.8,14.36,0.47
NGA,Nigeria,2001,SE.PRM.ENRR,matricula_primaria_bruta_pct,74.99,False,10.8,14.36,0.47
NGA,Nigeria,2002,SE.PRM.ENRR,matricula_primaria_bruta_pct,75.735,True,10.8,14.36,0.47
NGA,Nigeria,2003,SE.PRM.ENRR,matricula_primaria_bruta_pct,76.48,False,10.8,14.36,0.47
NGA,Nigeria,2004,SE.PRM.ENRR,matricula_primaria_bruta_pct,76.64,False,10.8,14.36,0.47
NGA,Nigeria,2005,SE.PRM.ENRR,matricula_primaria_bruta_pct,77.99,False,10.8,14.36,0.47
NGA,Nigeria,2006,SE.PRM.ENRR,matricula_primaria_bruta_pct,77.44,False,10.8,14.36,0.47
NGA,Nigeria,2007,SE.PRM.ENRR,matricula_primaria_bruta_pct,78.12,True,10.8,14.36,0.47
NGA,Nigeria,2008,SE.PRM.ENRR,matricula_primaria_bruta_pct,78.8,True,10.8,14.36,0.47
NGA,Nigeria,2009,SE.PRM.ENRR,matricula_primaria_bruta_pct,79.48,False,10.8,14.36,0.47
NGA,Nigeria,2010,SE.PRM.ENRR,matricula_primaria_bruta_pct,79.59,False,10.8,14.36,0.47
NGA,Nigeria,2011,SE.PRM.ENRR,matricula_primaria_bruta_pct,80.77,False,10.8,14.36,0.47
NGA,Nigeria,2012,SE.PRM.ENRR,matricula_primaria_bruta_pct,81.41,False,10.8,14.36,0.47
NGA,Nigeria,2013,SE.PRM.ENRR,matricula_primaria_bruta_pct,81.63,False,10.8,14.36,0.47
NGA,Nigeria,2014,SE.PRM.ENRR,matricula_primaria_bruta_pct,82.43,False,10.8,14.36,0.47
NGA,Nigeria,2015,SE.PRM.ENRR,matricula_primaria_bruta_pct,82.745,True,10.8,14.36,0.47
NGA,Nigeria,2016,SE.PRM.ENRR,matricula_primaria_bruta_pct,83.06,False,10.8,14.36,0.47
NGA,Nigeria,2017,SE.PRM.ENRR,matricula_primaria_bruta_pct,83.69,False,10.8,14.36,0.47
NGA,Nigeria,2018,SE.PRM.ENRR,matricula_primaria_bruta_pct,84.24,False,10.8,14.36,0.47
NGA,Nigeria,2019,SE.PRM.ENRR,matricula_primaria_bruta_pct,83.76,False,10.8,14.36,0.47
NGA,Nigeria,2020,SE.PRM.ENRR,matricula_primaria_bruta_pct,84.52333333333334,True,10.8,14.36,0.47
NGA,Nigeria,2021,SE.PRM.ENRR,matricula_primaria_bruta_pct,85.28666666666666,True,10.8,14.36,0.47
NGA,Nigeria,2022,SE.PRM.ENRR,matricula_primaria_bruta_pct,86.05,False,10.8,14.36,0.47
NGA,Nigeria,2023,SE.PRM.ENRR,matricula_primaria_bruta_pct,85.99,False,10.8,14.36,0.47
NGA,Nigeria,2000,SE.SEC.ENRR,matricula_secundaria_bruta_pct,33.78,False,10.77,31.88,0.468
NGA,Nigeria,2001,SE.SEC.ENRR,matricula_secundaria_bruta_pct,34.99,False,10.77,31.88,0.468
NGA,Nigeria,2002,SE.SEC.ENRR,matricula_secundaria_bruta_pct,35.44,False,10.77,31.88,0.468
NGA,Nigeria,2003,SE.SEC.ENRR,matricula_secundaria_bruta_pct,35.68,False,10.77,31.88,0.468
NGA,Nigeria,2004,SE.SEC.ENRR,matricula_secundaria_bruta_pct,36.28,False,10.77,31.88,0.468
NGA,Nigeria,2005,SE.SEC.ENRR,matricula_secundaria_bruta_pct,36.84666666666666,True,10.77,31.88,0.468
NGA,Nigeria,2006,SE.SEC.ENRR,matricula_secundaria_bruta_pct,37.41333333333333,True,10.77,31.88,0.468
NGA,Nigeria,2007,SE.SEC.ENRR,matricula_secundaria_bruta_pct,37.98,False,10.77,31.88,0.468
NGA,Nigeria,2008,SE.SEC.ENRR,matricula_secundaria_bruta_pct,38.755,True,10.77,31.88,0.468
NGA,Nigeria,2009,SE.SEC.ENRR,matricula_secundaria_bruta_pct,39.53,False,10.77,31.88,0.468
NGA,Nigeria,2010,SE.SEC.ENRR,matricula_secundaria_bruta_pct,39.415,True,10.77,31.88,0.468
NGA,Nigeria,2011,SE.SEC.ENRR,matricula_secundaria_bruta_pct,39.3,False,10.77,31.88,0.468
NGA,Nigeria,2012,SE.SEC.ENRR,matricula_secundaria_bruta_pct,38.89,False,10.77,31.88,0.468
NGA,Nigeria,2013,SE.SEC.ENRR,matricula_secundaria_bruta_pct,40.65,False,10.77,31.88,0.468
NGA,Nigeria,2014,SE.SEC.ENRR,matricula_secundaria_bruta_pct,41.77,False,10.77,31.88,0.468
NGA,Nigeria,2015,SE.SEC.ENRR,matricula_secundaria_bruta_pct,42.02,False,10.77,31.88,0.468
NGA,Nigeria,2016,SE.SEC.ENRR,matricula_secundaria_bruta_pct,42.535,True,10.77,31.88,0.468
NGA,Nigeria,2017,SE.SEC.ENRR,matricula_secundaria_bruta_pct,43.05,False,10.77,31.88,0.468
NGA,Nigeria,2018,SE.SEC.ENRR,matricula_secundaria_bruta_pct,43.2,False,10.77,31.88,0.468
NGA,Nigeria,2019,SE.SEC.ENRR,matricula_secundaria_bruta_pct,43.38,False,10.77,31.88,0.468
NGA,Nigeria,2020,SE.SEC.ENRR,matricula_secundaria_bruta_pct,44.89,False,10.77,31.88,0.468
NGA,Nigeria,2021,SE.SEC.ENRR,matricula_secundaria_bruta_pct,44.67,False,10.77,31.88,0.468
NGA,Nigeria,2022,SE.SEC.ENRR,matricula_secundaria_bruta_pct,45.46,False,10.77,31.88,0.468
NGA,Nigeria,2023,SE.SEC.ENRR,matricula_secundaria_bruta_pct,44.55,False,10.77,31.88,0.468
NGA,Nigeria,2000,SE.TER.ENRR,matricula_terciaria_bruta_pct,0.0,False,10.56,,0.459
NGA,Nigeria,2001,SE.TER.ENRR,matricula_terciaria_bruta_pct,0.57,False,10.56,,0.459
NGA,Nigeria,2002,SE.TER.ENRR,matricula_terciaria_bruta_pct,0.64,False,10.56,,0.459
